Company,ReviewID,Rating,Review_Text
PetSmart,1e7vkfovsotao800,5.0,"My experience at PetSmart.  The employees are welcoming, concerning, and supportive.  The schedule is flexible.  I learned a variety of skills needed for the store to be successful.  the management encourages employee success.  The workplace and culture is fantastic.The hardest part of the job was when I tried to work as a groomer.  I was not successful at that so the manager found what I was successful at.  The most enjoyable part of the job was the interaction with customers."
PetSmart,1f7u5bvklu1m4800,4.0,"Fun workplace with passionate co-workers. If you love pets and helping pet owners, this is the place for you. However, you must have passion for it because the pay is not there."
PetSmart,1f7r1er0qhihn800,3.0,Work hard paid not so hard. Not easy to advance and if you do you are over worked. Trading commission is okay but only if you can sell tons. A lot income store doesn't do that
PetSmart,1f7pqfrvct53t800,3.0,"My time here was super slow paced and everyone just seemed like they just wanted to go home, which is valid. Employees were occasionally nice but overall it was depressing."
PetSmart,1f7p8t1r5u23e800,4.0,"The Culture Petsmart has created is great. I felt welcomed and had an overall good time in the DC. Pay is good, they were very flexible with me going to school. I had no real complaints."
PetSmart,1f7p050g3o25r800,2.0,"The coworkers and managers will talk behind your back. Tips are okay, most of the coworkers would belittle you or make you feel incompetent. They would schedule you without telling you and get mad you didn't show up. Its okay but be prepared to do more work and yelled at for not being ""fast enough""  don't be ontime but 5 minutes early"
PetSmart,1f7ouc713u23e800,3.0,"Overworked and underpaid sums it up. I enjoy working with the dogs. I just started out about a month ago as a bather and will be attending the grooming academy, hopefully. I wasn't aware that I would have to give up every weekend to work and plus closing at all times."
PetSmart,1f7n33kg0sa3c800,3.0,This was a nice start to my career working with animals. The basic training provided for animal care was sufficient and helped guide me to more focused animal welfare efforts.
PetSmart,1f7l33q2lo14k800,3.0,I did not like working there because of the way they treated the small animals. Staff was cool. But the birds and fish were not treated the best. It was om for a starting job
PetSmart,1f7ko1uujhirt800,3.0,"The job itself isn't too bad, but the only thing leadership cares about is making money and keeping customers. Not all managers care about their associates and the ones that do are few and far between. No matter what a customer does, if they complain to the manager or corporate they get what they want"
PetSmart,1f7hb5uhu3kis000,3.0,"I feel that corporate doesn't understand the needs of the store with the hours given to us. we usually close the store with 3 people and this is ok sometimes. However over the past year it has not. During the evening shifts we often on busy days only have 3 people on in the store with one cashier, one leader and one pet care associate. I order to provide the best customer service the leader is forced to chose whether to become back up cashier, help customers or help in pet care when they are backed up. Our customers reflect their experience with this in customer surveys."
PetSmart,1f7h59v4pt3q7800,2.0,"PetSmart wants to pay you the minimum and then give you every task known to man. Someone called out? Too bad. Figure it out without them. Didn’t get everything completed due to lack of staff? Too bad, here’s your write up. Need to call out because your legitimately sick? Get over it and get to work. You tested positive for covid? Well why’d you come to work sick? Because you made me!! I seriously cannot stress to you enough... there are not enough words in the English dictionary for me to explain to you and caution you on how awful company is and how it drains you of every spark of energy that you think you have! And then they wanna play the whole “make associates feel like they belong” .. “we care about you and your health” .... Total front. Not to mention the lack of support. You’ve got one person over here with their head so far up the SL’s cheeks that you’re unsure of which one is actually the SL. Another one over here busting it, while that person over their is getting all the credit. Just don’t. Don’t apply. I’m gonna stop now. But I could go on for days."
PetSmart,1f7fkt30tu2ud800,2.0,"It's fun to play with dogs at PetsHotel but unfortunately Petsmart is very bureaucratic with too many policies that get in the way of common sense, leading to high turnover."
PetSmart,1f7fbkncft3q7800,2.0,"When I began at Petsmart 10 years ago, it was a great place to work. But this gradually changed to what it is now: a place where the store and services employees are treated like chattel, while upper management at the home office in Arizona issue decrees from on high that aren't in line with in reality. Store and services workers are expected to perform an ever increasing amount of work with less -- less pay, less labor hours allocated, and less support."
PetSmart,1f7cr9uj2o1nd800,1.0,"The supervisors and team leads are clicky and don't let anyone they don't like succeed. They change their opinion about agents within a day and will randomly pick people to abuse their power. You might be sitting with a team of 18 people and then the next day 9. Quality Assurance and other parts are bogus for the most part and can't actually help the agents grow. They let people work from home in waves when the pandemic first hit because they didn't fund enough equipment in preparation. and they made some of us stay for like 3 months into it all, also the people chosen to work from home were not picked based on performance or tenor, but rather favouritism (THE WORST PART) and barely any compliance with social distancing. I had other people around me who literally just got done traveling across state within 14 days and I got covid from them. When I told them about my concerns they brushed it off every time with a ""yeah... unfortunately that's just how it is [*Smiley Face* :)  if it was an IM just to be even more petty.] And also because its like company protocol to have no expression of worry and a ""CAN DO"" attitude the whole time even when just casually speaking to peers on break. Not really a ton of room to move up and if you mess up once on like your first day, you have to wait like 6 months to have that problem removed from your account."
PetSmart,1f7cpbqgqt3q7800,4.0,The store is great my dogs loves to go there and the people are nice and you guys have lots of food brands and toys that I love and they love to I like cats to and …
PetSmart,1f7cjvgfit3q7800,3.0,I worked here in college and it was okay. My manager was okay but the pay was minimal and my raise was 25 cents...which is ridiculous. Customers were nice. There didnt seem to be much culture at my store.
PetSmart,1f7c7tm6st3q7800,5.0,I absolutely love working here. I worked at another big retail store before transferring to the life of pets and I cannot express enough how much happier I am now!
PetSmart,1f7atrssfo1nd800,3.0,"the job is relatively easy; being a cashier, stocking shelves, and a heavy focus on customer service. customer service/getting sales is their biggest priority. don’t get sick and call out, or they’ll get upset."
PetSmart,1f79m0gs7t3q7800,4.0,"I worked in the PetsHotel area of PetSmart and I can say it was quite fun. You get to work with dogs and sometimes cats but it kind of sucks cause you have to clean all the gross stuff but after awhile you get used to it. The managers made sure you had your break and there is room to grow! I was almost promoted (at the time I only worked for a few months) but then covid came so that blew right out the window. One big con is that the managers and team leaders had no back bone. If there was a serious issue with an employee they would barely do anything. Or if someone wasn’t doing their job right, they would say something one time but that was it and then get mad when the employee would do it again but still they wouldn’t do anything about it. But other than that still a decent job."
PetSmart,1f77id3gphijp800,3.0,"At first working here was ok, however I quickly learned that every one else was making more than I was and getting a raise is close to impossible. Made me bitter about going the extra mile and not getting any recognition for it. I was a petcare specialist, however they often would put me to work on the register which no one wanted to do. Also management would often make “jokes” or degrade petcare staff making it seem like their job was easier than it was. The only good thing about this job that I can think of it was that it was easy to call out of/get days off or people to cover for you."
PetSmart,1e7vkfovsotao800,5.0,"My experience at PetSmart.  The employees are welcoming, concerning, and supportive.  The schedule is flexible.  I learned a variety of skills needed for the store to be successful.  the management encourages employee success.  The workplace and culture is fantastic.The hardest part of the job was when I tried to work as a groomer.  I was not successful at that so the manager found what I was successful at.  The most enjoyable part of the job was the interaction with customers."
